userId	geneSymbol	geneName	entrezgene	score	gLink
AT1G08125	AT1G08125	NA	2745748	-0.045666553	https://www.ncbi.nlm.nih.gov/gene/?term=2745748
AT1G08160	AT1G08160	NA	837337	-1.472052293	https://www.ncbi.nlm.nih.gov/gene/?term=837337
AT1G08180	AT1G08180	NA	837339	-0.548431086	https://www.ncbi.nlm.nih.gov/gene/?term=837339
AT1G08210	AT1G08210	NA	837342	-0.005498102499999999	https://www.ncbi.nlm.nih.gov/gene/?term=837342
AT1G08220	AT1G08220	ATPase complex subunit	837343	-0.340401484	https://www.ncbi.nlm.nih.gov/gene/?term=837343
AT1G08230	AT1G08230	NA	837344	0.005310562000000019	https://www.ncbi.nlm.nih.gov/gene/?term=837344
AT1G08270	AT1G08270	vacuolar protein sorting-associated protein	837347	0.253892954	https://www.ncbi.nlm.nih.gov/gene/?term=837347
AT1G08280	AT1G08280	NA	837348	0.263656728	https://www.ncbi.nlm.nih.gov/gene/?term=837348
AT1G08310	AT1G08310	NA	837351	0.562816268	https://www.ncbi.nlm.nih.gov/gene/?term=837351
AT1G08315	AT1G08315	NA	837352	0.083942583	https://www.ncbi.nlm.nih.gov/gene/?term=837352
AT1G08350	AT1G08350	NA	837355	-0.457525694	https://www.ncbi.nlm.nih.gov/gene/?term=837355
AT1G08360	AT1G08360	NA	837356	-0.054624262	https://www.ncbi.nlm.nih.gov/gene/?term=837356
AT1G08390	AT1G08390	recQ-mediated instability-like protein	837359	-0.150302634	https://www.ncbi.nlm.nih.gov/gene/?term=837359
AT1G08400	AT1G08400	NA	837360	-0.331864253	https://www.ncbi.nlm.nih.gov/gene/?term=837360
AT1G08440	AT1G08440	NA	837364	1.912598515	https://www.ncbi.nlm.nih.gov/gene/?term=837364
AT1G08530	AT1G08530	NA	837375	-0.172430235	https://www.ncbi.nlm.nih.gov/gene/?term=837375
AT1G08580	AT1G08580	NA	837380	-0.31814381	https://www.ncbi.nlm.nih.gov/gene/?term=837380
AT1G08590	AT1G08590	NA	837381	-0.072294237	https://www.ncbi.nlm.nih.gov/gene/?term=837381
AT1G08710	AT1G08710	NA	837392	0.15909664	https://www.ncbi.nlm.nih.gov/gene/?term=837392
AT1G08760	AT1G08760	GPI-anchored adhesin-like protein, putative (DUF936)	837398	-0.094746003	https://www.ncbi.nlm.nih.gov/gene/?term=837398
AT1G08845	AT1G08845	NA	837407	-0.1333453415	https://www.ncbi.nlm.nih.gov/gene/?term=837407
AT1G08940	AT1G08940	NA	837415	-1.098075217	https://www.ncbi.nlm.nih.gov/gene/?term=837415
AT1G09010	AT1G09010	NA	837422	0.433708506	https://www.ncbi.nlm.nih.gov/gene/?term=837422
AT1G09040	AT1G09040	NA	837425	-1.123722415	https://www.ncbi.nlm.nih.gov/gene/?term=837425
AT1G09050	AT1G09050	NA	837426	-0.628788221	https://www.ncbi.nlm.nih.gov/gene/?term=837426
AT1G09130	AT1G09130	NA	837432	-0.090032045	https://www.ncbi.nlm.nih.gov/gene/?term=837432
AT1G09160	AT1G09160	NA	837436	0.08249556699999999	https://www.ncbi.nlm.nih.gov/gene/?term=837436
AT1G09170	AT1G09170	NA	837437	-0.60450693	https://www.ncbi.nlm.nih.gov/gene/?term=837437
AT1G09190	AT1G09190	NA	837439	-0.388785247	https://www.ncbi.nlm.nih.gov/gene/?term=837439
AT1G09195	AT1G09195	Ppx-GppA phosphatase	6241311	-0.25473360300000003	https://www.ncbi.nlm.nih.gov/gene/?term=6241311
AT1G09200	AT1G09200	NA	837440	0.00567429	https://www.ncbi.nlm.nih.gov/gene/?term=837440
AT1G09220	AT1G09220	NA	837442	-0.010881682	https://www.ncbi.nlm.nih.gov/gene/?term=837442
AT1G09250	AT1G09250	NA	837446	-0.055625336	https://www.ncbi.nlm.nih.gov/gene/?term=837446
AT1G09280	AT1G09280	rhodanese-like domain protein	837449	-0.141457569	https://www.ncbi.nlm.nih.gov/gene/?term=837449
AT1G09300	AT1G09300	NA	837451	-0.128002958	https://www.ncbi.nlm.nih.gov/gene/?term=837451
AT1G09370	AT1G09370	NA	837459	-0.72726746	https://www.ncbi.nlm.nih.gov/gene/?term=837459
AT1G09470	AT1G09470	NA	837470	-0.175626126	https://www.ncbi.nlm.nih.gov/gene/?term=837470
AT1G09490	AT1G09490	NA	837474	-0.414949453	https://www.ncbi.nlm.nih.gov/gene/?term=837474
AT1G09500	AT1G09500	NA	837475	1.122280159	https://www.ncbi.nlm.nih.gov/gene/?term=837475
AT1G09520	AT1G09520	NA	837478	-0.024624238	https://www.ncbi.nlm.nih.gov/gene/?term=837478
AT1G09620	AT1G09620	ATP binding/leucine-tRNA ligases/aminoacyl-tRNA ligase	837489	-0.436791538	https://www.ncbi.nlm.nih.gov/gene/?term=837489
AT1G09645	AT1G09645	NA	837492	-0.358348894	https://www.ncbi.nlm.nih.gov/gene/?term=837492
AT1G09650	AT1G09650	NA	837493	-2.109442384	https://www.ncbi.nlm.nih.gov/gene/?term=837493
AT1G09660	AT1G09660	NA	837494	0.110033662	https://www.ncbi.nlm.nih.gov/gene/?term=837494
AT1G09665	AT1G09665	NA	837495	-0.666625448	https://www.ncbi.nlm.nih.gov/gene/?term=837495
AT1G09680	AT1G09680	NA	837496	-0.385074599	https://www.ncbi.nlm.nih.gov/gene/?term=837496
AT1G09710	AT1G09710	NA	837499	0.0524952865	https://www.ncbi.nlm.nih.gov/gene/?term=837499
AT1G09740	AT1G09740	NA	837502	0.173167413	https://www.ncbi.nlm.nih.gov/gene/?term=837502
AT1G09794	AT1G09794	NA	10723123	-0.282835573	https://www.ncbi.nlm.nih.gov/gene/?term=10723123
AT1G09800	AT1G09800	NA	837510	-0.1693594205	https://www.ncbi.nlm.nih.gov/gene/?term=837510
AT1G09812	AT1G09812	NA	837512	1.122288166	https://www.ncbi.nlm.nih.gov/gene/?term=837512
AT1G09820	AT1G09820	NA	837514	-0.621073567	https://www.ncbi.nlm.nih.gov/gene/?term=837514
AT1G09870	AT1G09870	histidine acid phosphatase family protein	837519	0.352339304	https://www.ncbi.nlm.nih.gov/gene/?term=837519
AT1G09880	AT1G09880	NA	837520	0.028869564	https://www.ncbi.nlm.nih.gov/gene/?term=837520
AT1G09900	AT1G09900	NA	837522	-0.144972262	https://www.ncbi.nlm.nih.gov/gene/?term=837522
AT1G09932	AT1G09932	NA	837526	0.006473912999999998	https://www.ncbi.nlm.nih.gov/gene/?term=837526
AT1G09935	AT1G09935	NA	837527	-0.6881158510000001	https://www.ncbi.nlm.nih.gov/gene/?term=837527
AT1G09980	AT1G09980	NA	837532	-0.023823198333333333	https://www.ncbi.nlm.nih.gov/gene/?term=837532
AT1G10000	AT1G10000	NA	837535	-1.670902053	https://www.ncbi.nlm.nih.gov/gene/?term=837535
AT1G10040	AT1G10040	NA	837539	-0.19671448	https://www.ncbi.nlm.nih.gov/gene/?term=837539
AT1G10050	AT1G10050	NA	837540	-0.098765848	https://www.ncbi.nlm.nih.gov/gene/?term=837540
AT1G10095	AT1G10095	NA	837545	-0.06669685366666665	https://www.ncbi.nlm.nih.gov/gene/?term=837545
AT1G10120	AT1G10120	NA	837549	-0.330833563	https://www.ncbi.nlm.nih.gov/gene/?term=837549
AT1G10140	AT1G10140	NA	837551	-0.049583979	https://www.ncbi.nlm.nih.gov/gene/?term=837551
AT1G10220	AT1G10220	NA	28717228	-0.8170041969999999	https://www.ncbi.nlm.nih.gov/gene/?term=28717228
AT1G10300	AT1G10300	NA	837569	0.05945048850000001	https://www.ncbi.nlm.nih.gov/gene/?term=837569
AT1G10320	AT1G10320	NA	837571	-0.304561754	https://www.ncbi.nlm.nih.gov/gene/?term=837571
AT1G10330	AT1G10330	NA	837572	-0.132608971	https://www.ncbi.nlm.nih.gov/gene/?term=837572
AT1G10350	AT1G10350	NA	837574	-0.01143852	https://www.ncbi.nlm.nih.gov/gene/?term=837574
AT1G10380	AT1G10380	NA	837577	0.0308737335	https://www.ncbi.nlm.nih.gov/gene/?term=837577
AT1G10385	AT1G10385	NA	837578	-0.177073319	https://www.ncbi.nlm.nih.gov/gene/?term=837578
AT1G10390	AT1G10390	NA	837579	0.11257233933333334	https://www.ncbi.nlm.nih.gov/gene/?term=837579
AT1G10400	AT1G10400	NA	837580	-2.695440062	https://www.ncbi.nlm.nih.gov/gene/?term=837580
AT1G10410	AT1G10410	NA	837581	-0.359522019	https://www.ncbi.nlm.nih.gov/gene/?term=837581
AT1G10417	AT1G10417	NA	3766692	-0.468183071	https://www.ncbi.nlm.nih.gov/gene/?term=3766692
AT1G10490	AT1G10490	NA	837589	-0.163997453	https://www.ncbi.nlm.nih.gov/gene/?term=837589
AT1G10530	AT1G10530	NA	837594	-2.760752113	https://www.ncbi.nlm.nih.gov/gene/?term=837594
AT1G10580	AT1G10580	NA	837599	0.176990178	https://www.ncbi.nlm.nih.gov/gene/?term=837599
AT1G10585	AT1G10585	NA	837600	-0.700496975	https://www.ncbi.nlm.nih.gov/gene/?term=837600
AT1G10586	AT1G10586	NA	6240488	-0.11344573750000009	https://www.ncbi.nlm.nih.gov/gene/?term=6240488
AT1G10588	AT1G10588	NA	5007675	-1.2486950995	https://www.ncbi.nlm.nih.gov/gene/?term=5007675
AT1G10590	AT1G10590	NA	837601	0.373136524	https://www.ncbi.nlm.nih.gov/gene/?term=837601
AT1G10610	AT1G10610	NA	837604	-0.68158202	https://www.ncbi.nlm.nih.gov/gene/?term=837604
AT1G10650	AT1G10650	NA	837608	-0.2024656	https://www.ncbi.nlm.nih.gov/gene/?term=837608
AT1G10657	AT1G10657	NA	5007676	-0.240759097	https://www.ncbi.nlm.nih.gov/gene/?term=5007676
AT1G10660	AT1G10660	NA	837609	-0.5817293255	https://www.ncbi.nlm.nih.gov/gene/?term=837609
AT1G10690	AT1G10690	NA	837612	-0.801257179	https://www.ncbi.nlm.nih.gov/gene/?term=837612
AT1G10717	AT1G10717	NA	5007678	-2.280664726	https://www.ncbi.nlm.nih.gov/gene/?term=5007678
AT1G10720	AT1G10720	NA	837615	0.115893535	https://www.ncbi.nlm.nih.gov/gene/?term=837615
AT1G10740	AT1G10740	NA	837617	0.008197940000000006	https://www.ncbi.nlm.nih.gov/gene/?term=837617
AT1G10745	AT1G10745	NA	5007679	0	https://www.ncbi.nlm.nih.gov/gene/?term=5007679
AT1G10750	AT1G10750	NA	837618	-0.580405053	https://www.ncbi.nlm.nih.gov/gene/?term=837618
AT1G10770	AT1G10770	NA	837620	-3.637085921	https://www.ncbi.nlm.nih.gov/gene/?term=837620
AT1G10780	AT1G10780	NA	837621	-0.297558839	https://www.ncbi.nlm.nih.gov/gene/?term=837621
AT1G10790	AT1G10790	NA	837622	-0.186958747	https://www.ncbi.nlm.nih.gov/gene/?term=837622
AT1G10800	AT1G10800	voltage-gated hydrogen channel-like protein	837623	-0.116303331	https://www.ncbi.nlm.nih.gov/gene/?term=837623
AT1G10810	AT1G10810	NA	837624	-0.674413785	https://www.ncbi.nlm.nih.gov/gene/?term=837624
AT1G10820	AT1G10820	NA	837625	-0.11483367	https://www.ncbi.nlm.nih.gov/gene/?term=837625
AT1G10850	AT1G10850	NA	3766694	0.033576678	https://www.ncbi.nlm.nih.gov/gene/?term=3766694
AT1G10865	AT1G10865	cytochrome C oxidase assembly factor	5007681	0.08587839950000001	https://www.ncbi.nlm.nih.gov/gene/?term=5007681
AT1G10875	AT1G10875	NA	837631	-1.44851226	https://www.ncbi.nlm.nih.gov/gene/?term=837631
AT1G11050	AT1G11050	NA	837646	0.172420536	https://www.ncbi.nlm.nih.gov/gene/?term=837646
AT1G11070	AT1G11070	NA	837648	-0.5369314275	https://www.ncbi.nlm.nih.gov/gene/?term=837648
AT1G11170	AT1G11170	NA	837658	0.737718461	https://www.ncbi.nlm.nih.gov/gene/?term=837658
AT1G11220	AT1G11220	cotton fiber, putative (DUF761)	837663	-0.29362369	https://www.ncbi.nlm.nih.gov/gene/?term=837663
AT1G11240	AT1G11240	ribosomal RNA-processing protein	837665	-0.268928074	https://www.ncbi.nlm.nih.gov/gene/?term=837665
AT1G11270	AT1G11270	NA	837669	0.16051549349999994	https://www.ncbi.nlm.nih.gov/gene/?term=837669
AT1G11280	AT1G11280	NA	837670	0.39879989400000004	https://www.ncbi.nlm.nih.gov/gene/?term=837670
AT1G11330	AT1G11330	NA	837675	-0.196763656	https://www.ncbi.nlm.nih.gov/gene/?term=837675
AT1G11340	AT1G11340	NA	837676	0.568578172	https://www.ncbi.nlm.nih.gov/gene/?term=837676
AT1G11360	AT1G11360	NA	837678	0.1494125095	https://www.ncbi.nlm.nih.gov/gene/?term=837678
AT1G11380	AT1G11380	NA	837680	0.662046892	https://www.ncbi.nlm.nih.gov/gene/?term=837680
AT1G11390	AT1G11390	NA	837681	0.095641913	https://www.ncbi.nlm.nih.gov/gene/?term=837681
AT1G11410	AT1G11410	NA	837683	0.44677330433333334	https://www.ncbi.nlm.nih.gov/gene/?term=837683
AT1G11440	AT1G11440	NA	837686	-1.256614022	https://www.ncbi.nlm.nih.gov/gene/?term=837686
AT1G11480	AT1G11480	NA	837691	0.48029148	https://www.ncbi.nlm.nih.gov/gene/?term=837691
AT1G11490	AT1G11490	NA	837692	-0.541513366	https://www.ncbi.nlm.nih.gov/gene/?term=837692
AT1G11500	AT1G11500	NA	837693	-1.69613302	https://www.ncbi.nlm.nih.gov/gene/?term=837693
AT1G11510	AT1G11510	NA	837694	0.457994533	https://www.ncbi.nlm.nih.gov/gene/?term=837694
AT1G11620	AT1G11620	NA	837706	-3.131092032	https://www.ncbi.nlm.nih.gov/gene/?term=837706
AT1G11710	AT1G11710	NA	837715	0.144084128	https://www.ncbi.nlm.nih.gov/gene/?term=837715
AT1G11730	AT1G11730	NA	837717	0.306869185	https://www.ncbi.nlm.nih.gov/gene/?term=837717
AT1G11740	AT1G11740	NA	837718	-0.731933525	https://www.ncbi.nlm.nih.gov/gene/?term=837718
AT1G11765	AT1G11765	NA	837721	0.036863988	https://www.ncbi.nlm.nih.gov/gene/?term=837721
AT1G11800	AT1G11800	NA	837726	-0.325771085	https://www.ncbi.nlm.nih.gov/gene/?term=837726
AT1G11820	AT1G11820	NA	837730	0.306833847	https://www.ncbi.nlm.nih.gov/gene/?term=837730
AT1G11850	AT1G11850	NA	837732	-0.47975413450000004	https://www.ncbi.nlm.nih.gov/gene/?term=837732
AT1G11860	AT1G11860	NA	837733	-0.1037569065	https://www.ncbi.nlm.nih.gov/gene/?term=837733
AT1G11925	AT1G11925	NA	837743	-0.00759821	https://www.ncbi.nlm.nih.gov/gene/?term=837743
AT1G11930	AT1G11930	NA	837744	0.700540254	https://www.ncbi.nlm.nih.gov/gene/?term=837744
AT1G11940	AT1G11940	NA	837746	-0.324539716	https://www.ncbi.nlm.nih.gov/gene/?term=837746
AT1G11950	AT1G11950	NA	837747	-0.07478126699999998	https://www.ncbi.nlm.nih.gov/gene/?term=837747
AT1G11960	AT1G11960	NA	837748	0.160172671	https://www.ncbi.nlm.nih.gov/gene/?term=837748
AT1G11990	AT1G11990	NA	837751	0.47231535	https://www.ncbi.nlm.nih.gov/gene/?term=837751
AT1G12000	AT1G12000	NA	837752	-0.038763862	https://www.ncbi.nlm.nih.gov/gene/?term=837752
AT1G12010	AT1G12010	NA	837753	-0.556279188	https://www.ncbi.nlm.nih.gov/gene/?term=837753
AT1G12030	AT1G12030	phosphoenolpyruvate carboxylase, putative (DUF506)	837755	-0.729562569	https://www.ncbi.nlm.nih.gov/gene/?term=837755
AT1G12070	AT1G12070	NA	837759	-2.280672066	https://www.ncbi.nlm.nih.gov/gene/?term=837759
AT1G12080	AT1G12080	NA	837760	0.5141182415000001	https://www.ncbi.nlm.nih.gov/gene/?term=837760
AT1G12150	AT1G12150	NA	837767	0.0093275915	https://www.ncbi.nlm.nih.gov/gene/?term=837767
AT1G12290	AT1G12290	NA	837783	-1.144619139	https://www.ncbi.nlm.nih.gov/gene/?term=837783
AT1G12300	AT1G12300	NA	837784	-1.350043616	https://www.ncbi.nlm.nih.gov/gene/?term=837784
AT1G12310	AT1G12310	NA	837785	0.054154653	https://www.ncbi.nlm.nih.gov/gene/?term=837785
AT1G12340	AT1G12340	NA	837788	0.178114257	https://www.ncbi.nlm.nih.gov/gene/?term=837788
AT1G12400	AT1G12400	NA	837795	0.03363706	https://www.ncbi.nlm.nih.gov/gene/?term=837795
AT1G12440	AT1G12440	NA	837801	0.341510043	https://www.ncbi.nlm.nih.gov/gene/?term=837801
AT1G12460	AT1G12460	NA	837803	-0.14818591250000002	https://www.ncbi.nlm.nih.gov/gene/?term=837803
AT1G12470	AT1G12470	NA	837804	0.044187792	https://www.ncbi.nlm.nih.gov/gene/?term=837804
AT1G12490	AT1G12490	NA	837806	-1.476133087	https://www.ncbi.nlm.nih.gov/gene/?term=837806
AT1G12530	AT1G12530	NA	837809	0.16431171	https://www.ncbi.nlm.nih.gov/gene/?term=837809
AT1G12600	AT1G12600	NA	837816	-0.531501519	https://www.ncbi.nlm.nih.gov/gene/?term=837816
AT1G12650	AT1G12650	rRNA biogenesis RRP36-like protein	837821	-0.201586415	https://www.ncbi.nlm.nih.gov/gene/?term=837821
AT1G12760	AT1G12760	NA	837832	-0.0433208915	https://www.ncbi.nlm.nih.gov/gene/?term=837832
AT1G12790	AT1G12790	NA	837835	0.144323616	https://www.ncbi.nlm.nih.gov/gene/?term=837835
AT1G12800	AT1G12800	NA	837836	1.158802258	https://www.ncbi.nlm.nih.gov/gene/?term=837836
AT1G12810	AT1G12810	NA	837837	0.3143207605	https://www.ncbi.nlm.nih.gov/gene/?term=837837
AT1G12830	AT1G12830	NA	837839	-0.158141717	https://www.ncbi.nlm.nih.gov/gene/?term=837839
AT1G12845	AT1G12845	NA	837841	-0.625593281	https://www.ncbi.nlm.nih.gov/gene/?term=837841
AT1G12890	AT1G12890	NA	837847	-0.75681435	https://www.ncbi.nlm.nih.gov/gene/?term=837847
AT1G12930	AT1G12930	NA	837851	-0.109212596	https://www.ncbi.nlm.nih.gov/gene/?term=837851
AT1G13050	AT1G13050	NA	837862	-0.290914371	https://www.ncbi.nlm.nih.gov/gene/?term=837862
AT1G13130	AT1G13130	NA	837870	-0.843988725	https://www.ncbi.nlm.nih.gov/gene/?term=837870
AT1G13195	AT1G13195	NA	837878	0.148470943	https://www.ncbi.nlm.nih.gov/gene/?term=837878
AT1G13310	AT1G13310	NA	837891	0.326334912	https://www.ncbi.nlm.nih.gov/gene/?term=837891
AT1G13340	AT1G13340	NA	837894	0.162015415	https://www.ncbi.nlm.nih.gov/gene/?term=837894
AT1G13360	AT1G13360	NA	837896	-0.572012974	https://www.ncbi.nlm.nih.gov/gene/?term=837896
AT1G13370	AT1G13370	NA	837897	0.064464846	https://www.ncbi.nlm.nih.gov/gene/?term=837897
AT1G13390	AT1G13390	NA	837899	-0.3737506285	https://www.ncbi.nlm.nih.gov/gene/?term=837899
AT1G13410	AT1G13410	NA	837901	-0.020309551	https://www.ncbi.nlm.nih.gov/gene/?term=837901
AT1G13460	AT1G13460	NA	837906	-0.17185953850000002	https://www.ncbi.nlm.nih.gov/gene/?term=837906
AT1G13490	AT1G13490	NA	837909	-0.361618306	https://www.ncbi.nlm.nih.gov/gene/?term=837909
AT1G13540	AT1G13540	NA	837914	-2.224225971	https://www.ncbi.nlm.nih.gov/gene/?term=837914
AT1G13630	AT1G13630	NA	837924	-0.5304769566666667	https://www.ncbi.nlm.nih.gov/gene/?term=837924
AT1G13650	AT1G13650	NA	837926	-0.6731977744999998	https://www.ncbi.nlm.nih.gov/gene/?term=837926
AT1G13670	AT1G13670	NA	837928	-0.223329176	https://www.ncbi.nlm.nih.gov/gene/?term=837928
AT1G13730	AT1G13730	NA	837933	0.1989753515	https://www.ncbi.nlm.nih.gov/gene/?term=837933
AT1G13750	AT1G13750	NA	837935	0.291607165	https://www.ncbi.nlm.nih.gov/gene/?term=837935
AT1G13780	AT1G13780	NA	837938	-0.103775063	https://www.ncbi.nlm.nih.gov/gene/?term=837938
AT1G13810	AT1G13810	NA	837942	0.22507691	https://www.ncbi.nlm.nih.gov/gene/?term=837942
AT1G13820	AT1G13820	NA	837943	0.354629593	https://www.ncbi.nlm.nih.gov/gene/?term=837943
AT1G13830	AT1G13830	NA	837944	-1.0193928775	https://www.ncbi.nlm.nih.gov/gene/?term=837944
AT1G13880	AT1G13880	NA	837947	-0.504790697	https://www.ncbi.nlm.nih.gov/gene/?term=837947
AT1G13920	AT1G13920	NA	837952	-0.22338381899999998	https://www.ncbi.nlm.nih.gov/gene/?term=837952
AT1G13930	AT1G13930	oleosin-B3-like protein	837953	0.690757911	https://www.ncbi.nlm.nih.gov/gene/?term=837953
AT1G13990	AT1G13990	NA	837959	0.304937635	https://www.ncbi.nlm.nih.gov/gene/?term=837959
AT1G14040	AT1G14040	NA	837965	-0.334087606	https://www.ncbi.nlm.nih.gov/gene/?term=837965
AT1G14060	AT1G14060	NA	837966	-0.028432501	https://www.ncbi.nlm.nih.gov/gene/?term=837966
AT1G14120	AT1G14120	NA	837971	0.7170676220000001	https://www.ncbi.nlm.nih.gov/gene/?term=837971
AT1G14170	AT1G14170	NA	837976	0.6468892925	https://www.ncbi.nlm.nih.gov/gene/?term=837976
AT1G14190	AT1G14190	NA	837979	-0.14391702299999998	https://www.ncbi.nlm.nih.gov/gene/?term=837979
AT1G14200	AT1G14200	NA	837980	0.229258947	https://www.ncbi.nlm.nih.gov/gene/?term=837980
AT1G14220	AT1G14220	NA	837983	0.315604146	https://www.ncbi.nlm.nih.gov/gene/?term=837983
AT1G14270	AT1G14270	NA	837988	-0.4423573495	https://www.ncbi.nlm.nih.gov/gene/?term=837988
AT1G14300	AT1G14300	NA	837991	0.050776511	https://www.ncbi.nlm.nih.gov/gene/?term=837991
AT1G14310	AT1G14310	NA	837992	-0.25809908	https://www.ncbi.nlm.nih.gov/gene/?term=837992
AT1G14430	AT1G14430	NA	838005	-0.570576008	https://www.ncbi.nlm.nih.gov/gene/?term=838005
AT1G14450	AT1G14450	NA	838007	-0.26438574249999997	https://www.ncbi.nlm.nih.gov/gene/?term=838007
AT1G14470	AT1G14470	NA	838009	0.271654617	https://www.ncbi.nlm.nih.gov/gene/?term=838009
AT1G14480	AT1G14480	NA	838010	0.133177873	https://www.ncbi.nlm.nih.gov/gene/?term=838010
AT1G14490	AT1G14490	NA	838011	0.12207217249999999	https://www.ncbi.nlm.nih.gov/gene/?term=838011
AT1G14500	AT1G14500	NA	838012	-0.509564728	https://www.ncbi.nlm.nih.gov/gene/?term=838012
AT1G14560	AT1G14560	NA	838018	-0.218038912	https://www.ncbi.nlm.nih.gov/gene/?term=838018
AT1G14570	AT1G14570	NA	838019	0.308300546	https://www.ncbi.nlm.nih.gov/gene/?term=838019
AT1G14600	AT1G14600	NA	838022	0	https://www.ncbi.nlm.nih.gov/gene/?term=838022
AT1G14686	AT1G14686	NA	838032	-0.210256155	https://www.ncbi.nlm.nih.gov/gene/?term=838032
AT1G14780	AT1G14780	NA	838043	-0.298776293	https://www.ncbi.nlm.nih.gov/gene/?term=838043
AT1G14810	AT1G14810	semialdehyde dehydrogenase family protein	838046	-0.049056045	https://www.ncbi.nlm.nih.gov/gene/?term=838046
AT1G14820	AT1G14820	NA	838047	0.8115170595000001	https://www.ncbi.nlm.nih.gov/gene/?term=838047
AT1G14890	AT1G14890	NA	838054	-1.59903193	https://www.ncbi.nlm.nih.gov/gene/?term=838054
AT1G14910	AT1G14910	NA	838056	0.127210747	https://www.ncbi.nlm.nih.gov/gene/?term=838056
AT1G14930	AT1G14930	NA	838058	-1.472839631	https://www.ncbi.nlm.nih.gov/gene/?term=838058
AT1G14940	AT1G14940	NA	838059	1.024732317	https://www.ncbi.nlm.nih.gov/gene/?term=838059
AT1G14960	AT1G14960	NA	838061	1.304825565	https://www.ncbi.nlm.nih.gov/gene/?term=838061
AT1G14970	AT1G14970	NA	838062	-0.22654139350000002	https://www.ncbi.nlm.nih.gov/gene/?term=838062
AT1G14990	AT1G14990	NA	838064	-0.093937136	https://www.ncbi.nlm.nih.gov/gene/?term=838064
AT1G15010	AT1G15010	NA	838066	0.192685351	https://www.ncbi.nlm.nih.gov/gene/?term=838066
AT1G15030	AT1G15030	NA	838068	-0.7588131345	https://www.ncbi.nlm.nih.gov/gene/?term=838068
AT1G15120	AT1G15120	NA	838075	-0.007161284	https://www.ncbi.nlm.nih.gov/gene/?term=838075
AT1G15125	AT1G15125	NA	838076	0.171651394	https://www.ncbi.nlm.nih.gov/gene/?term=838076
AT1G15130	AT1G15130	NA	838077	0.24540868	https://www.ncbi.nlm.nih.gov/gene/?term=838077
AT1G15140	AT1G15140	NA	838079	0.519207994	https://www.ncbi.nlm.nih.gov/gene/?term=838079
AT1G15150	AT1G15150	NA	838080	0.35817069	https://www.ncbi.nlm.nih.gov/gene/?term=838080
AT1G15170	AT1G15170	NA	838083	-0.28212938249999997	https://www.ncbi.nlm.nih.gov/gene/?term=838083
AT1G15180	AT1G15180	NA	838084	0.295600386	https://www.ncbi.nlm.nih.gov/gene/?term=838084
AT1G15200	AT1G15200	protein-protein interaction regulator family protein	838086	0.147783558	https://www.ncbi.nlm.nih.gov/gene/?term=838086
AT1G15230	AT1G15230	NA	838090	0.023705958	https://www.ncbi.nlm.nih.gov/gene/?term=838090
AT1G15240	AT1G15240	phox (PX) domain-containing protein	838091	0.1702521074	https://www.ncbi.nlm.nih.gov/gene/?term=838091
AT1G15250	AT1G15250	NA	838092	-0.21904369949999997	https://www.ncbi.nlm.nih.gov/gene/?term=838092
AT1G15260	AT1G15260	NA	838093	0.096219417	https://www.ncbi.nlm.nih.gov/gene/?term=838093
AT1G15270	AT1G15270	NA	838094	0.137284946	https://www.ncbi.nlm.nih.gov/gene/?term=838094
AT1G15290	AT1G15290	NA	838097	0.481049229	https://www.ncbi.nlm.nih.gov/gene/?term=838097
